353, 352000, -28196.0, 28667.0, -306.0, 5829.0, 1, 1, 1;
354, 353000, -31979.0, 22273.0, 9776.0, 5354.0, 1, 1, 1;
355, 354000, -32644.0, 13707.0, 18962.0, 6041.0, 1, 1, 1;
356, 355000, -30101.0, 3786.0, 26270.0, 7266.0, 1, 1, 1;
357, 356000, -24644.0, -6475.0, 30993.0, 11324.0, 1, 1, 1;
358, 357000, -16783.0, -16120.0, 32703.0, 11670.0, 1, 1, 1;
359, 358000, -7249.0, -24147.0, 31212.0, 6691.0, 1, 1, 1;
360, 359000, 2928.0, -29796.0, 26668.0, 1550.0, 1, 1, 1;
361, 360000, 12838.0, -32560.0, 19515.0, 754.0, 1, 1, 1;
362, 361000, 21483.0, -32157.0, 10470.0, -5794.0, 1, 1, 1;
363, 362000, 27960.0, -28604.0, 379.0, -7151.0, 1, 1, 1;
364, 363000, 31738.0, -22225.0, -9741.0, -6058.0, 1, 1, 1;
365, 364000, 32427.0, -13650.0, -18882.0, -7501.0, 1, 1, 1;
366, 365000, 29892.0, -3742.0, -26152.0, -4693.0, 1, 1, 1;
367, 366000, 24449.0, 6527.0, -30870.0, -13359.0, 1, 1, 1;
368, 367000, 16590.0, 16169.0, -32586.0, -11574.0, 1, 1, 1;
369, 368000, 7071.0, 24246.0, -31106.0, -4261.0, 1, 1, 1;
370, 369000, -3137.0, 29936.0, -26598.0, -5504.0, 1, 1, 1;
371, 370000, -13032.0, 32716.0, -19428.0, 1494.0, 1, 1, 1;
372, 371000, -21660.0, 32245.0, -10401.0, 3067.0, 1, 1, 1;
373, 372000, -28188.0, 28662.0, -296.0, 3129.0, 1, 1, 1;
374, 373000, -31988.0, 22278.0, 9805.0, 2373.0, 1, 1, 1;
375, 374000, -32636.0, 13715.0, 18947.0, 3423.0, 1, 1, 1;
376, 375000, -30099.0, 3803.0, 26265.0, 5863.0, 1, 1, 1;
377, 376000, -24649.0, -6483.0, 30999.0, 14472.0, 1, 1, 1;
378, 377000, -16784.0, -16106.0, 32712.0, 7717.0, 1, 1, 1;
379, 378000, -7246.0, -24179.0, 31197.0, 10050.0, 1, 1, 1;
380, 379000, 2955.0, -29805.0, 26656.0, -2621.0, 1, 1, 1;
381, 380000, 12842.0, -32569.0, 19513.0, 3316.0, 1, 1, 1;
382, 381000, 21470.0, -32165.0, 10448.0, -7034.0, 1, 1, 1;
383, 382000, 27968.0, -28599.0, 352.0, -4240.0, 1, 1, 1;
384, 383000, 31732.0, -22207.0, -9721.0, -4671.0, 1, 1, 1;
385, 384000, 32420.0, -13645.0, -18860.0, -5344.0, 1, 1, 1;
386, 385000, 29915.0, -3733.0, -26166.0, -6635.0, 1, 1, 1;
387, 386000, 24462.0, 6540.0, -30848.0, -10509.0, 1, 1, 1;
388, 387000, 16581.0, 16180.0, -32575.0, -5846.0, 1, 1, 1;
389, 388000, 7074.0, 24240.0, -31123.0, -7223.0, 1, 1, 1;
390, 389000, -3115.0, 29952.0, -26595.0, 2155.0, 1, 1, 1;
391, 390000, -13022.0, 32707.0, -19442.0, -1975.0, 1, 1, 1;
392, 391000, -21654.0, 32237.0, -10381.0, 5659.0, 1, 1, 1;
393, 392000, -28206.0, 28660.0, -306.0, 242.0, 1, 1, 1;
394, 393000, -31989.0, 22263.0, 9792.0, 7117.0, 1, 1, 1;
395, 394000, -32648.0, 13704.0, 18950.0, 7001.0, 1, 1, 1;
396, 395000, -30104.0, 3784.0, 26274.0, 9042.0, 1, 1, 1;
397, 396000, -24628.0, -6483.0, 31008.0, 7106.0, 1, 1, 1;
398, 397000, -16761.0, -16120.0, 32698.0, 9155.0, 1, 1, 1;
399, 398000, -7242.0, -24160.0, 31192.0, 6218.0, 1, 1, 1;
400, 399000, 2970.0, -29806.0, 26667.0, 1110.0, 1, 1, 1;
401, 400000, 12844.0, -32564.0, 19510.0, -3224.0, 1, 1, 1;
402, 401000, 21464.0, -32150.0, 10459.0, -8544.0, 1, 1, 1;
403, 402000, 27961.0, -28592.0, 374.0, -467.0, 1, 1, 1;
404, 403000, 31720.0, -22217.0, -9740.0, -7924.0, 1, 1, 1;
405, 404000, 32414.0, -13649.0, -18887.0, -5008.0, 1, 1, 1;
406, 405000, 29896.0, -3725.0, -26165.0, -9890.0, 1, 1, 1;
407, 406000, 24448.0, 6546.0, -30866.0, -8995.0, 1, 1, 1;
408, 407000, 16586.0, 16171.0, -32595.0, -6943.0, 1, 1, 1;
409, 408000, 7069.0, 24253.0, -31119.0, -6564.0, 1, 1, 1;
410, 409000, -3132.0, 29946.0, -26584.0, -2227.0, 1, 1, 1;
411, 410000, -13020.0, 32719.0, -19436.0, -3460.0, 1, 1, 1;
412, 411000, -21658.0, 32236.0, -10404.0, 7545.0, 1, 1, 1;
413, 412000, -28198.0, 28639.0, -311.0, 3086.0, 1, 1, 1;
414, 413000, -31982.0, 22270.0, 9791.0, 8106.0, 1, 1, 1;
415, 414000, -32625.0, 13709.0, 18962.0, 1328.0, 1, 1, 1;
416, 415000, -30093.0, 3786.0, 26262.0, 11180.0, 1, 1, 1;
417, 416000, -24620.0, -6488.0, 30994.0, 6923.0, 1, 1, 1;
418, 417000, -16749.0, -16122.0, 32706.0, 6690.0, 1, 1, 1;
419, 418000, -7249.0, -24174.0, 31208.0, 1866.0, 1, 1, 1;
420, 419000, 2956.0, -29824.0, 26653.0, 4423.0, 1, 1, 1;
421, 420000, 12857.0, -32565.0, 19499.0, -5356.0, 1, 1, 1;
422, 421000, 21451.0, -32175.0, 10451.0, -7188.0, 1, 1, 1;
423, 422000, 27977.0, -28604.0, 360.0, -4201.0, 1, 1, 1;
424, 423000, 31748.0, -22224.0, -9742.0, -3455.0, 1, 1, 1;
425, 424000, 32419.0, -13643.0, -18893.0, -9550.0, 1, 1, 1;
426, 425000, 29901.0, -3723.0, -26180.0, -10223.0, 1, 1, 1;
427, 426000, 24457.0, 6514.0, -30868.0, -4974.0, 1, 1, 1;
428, 427000, 16601.0, 16167.0, -32590.0, -11478.0, 1, 1, 1;
429, 428000, 7069.0, 24254.0, -31125.0, -7358.0, 1, 1, 1;
430, 429000, -3132.0, 29946.0, -26587.0, -5854.0, 1, 1, 1;
431, 430000, -13018.0, 32720.0, -19441.0, 1676.0, 1, 1, 1;
432, 431000, -21669.0, 32253.0, -10391.0, 3926.0, 1, 1, 1;
433, 432000, -28192.0, 28645.0, -286.0, 2033.0, 1, 1, 1;
434, 433000, -31982.0, 22256.0, 9803.0, 7748.0, 1, 1, 1;
435, 434000, -32613.0, 13678.0, 18943.0, 5711.0, 1, 1, 1;
436, 435000, -30076.0, 3777.0, 26272.0, 5654.0, 1, 1, 1;
437, 436000, -24612.0, -6496.0, 31010.0, 7300.0, 1, 1, 1;
438, 437000, -16743.0, -16144.0, 32692.0, 13925.0, 1, 1, 1;
439, 438000, -7224.0, -24181.0, 31188.0, 7061.0, 1, 1, 1;
440, 439000, 2975.0, -29818.0, 26657.0, 3375.0, 1, 1, 1;
441, 440000, 12871.0, -32573.0, 19500.0, -2233.0, 1, 1, 1;
442, 441000, 21512.0, -32178.0, 10436.0, 469.0, 1, 1, 1;
443, 442000, 27979.0, -28603.0, 359.0, -10157.0, 1, 1, 1;
444, 443000, 31754.0, -22210.0, -9727.0, -3451.0, 1, 1, 1;
445, 444000, 32441.0, -13642.0, -18893.0, -7155.0, 1, 1, 1;
446, 445000, 29922.0, -3723.0, -26167.0, -6853.0, 1, 1, 1;
447, 446000, 24468.0, 6537.0, -30879.0, -6985.0, 1, 1, 1;
448, 447000, 16592.0, 16183.0, -32590.0, -11431.0, 1, 1, 1;
449, 448000, 7090.0, 24246.0, -31132.0, -2090.0, 1, 1, 1;
450, 449000, -3103.0, 29954.0, -26589.0, -2640.0, 1, 1, 1;
451, 450000, -13013.0, 32693.0, -19433.0, 1525.0, 1, 1, 1;
452, 451000, -21651.0, 32235.0, -10387.0, 3999.0, 1, 1, 1;
453, 452000, -28177.0, 28642.0, -301.0, 5178.0, 1, 1, 1;
454, 453000, -31977.0, 22250.0, 9797.0, 6859.0, 1, 1, 1;
455, 454000, -32612.0, 13682.0, 18964.0, 10578.0, 1, 1, 1;
456, 455000, -30089.0, 3785.0, 26255.0, 3739.0, 1, 1, 1;
457, 456000, -24600.0, -6488.0, 30997.0, 11794.0, 1, 1, 1;
458, 457000, -16727.0, -16124.0, 32707.0, 9114.0, 1, 1, 1;
459, 458000, -7228.0, -24186.0, 31190.0, 8362.0, 1, 1, 1;
460, 459000, 2988.0, -29820.0, 26640.0, 450.0, 1, 1, 1;
461, 460000, 12870.0, -32562.0, 19498.0, -4286.0, 1, 1, 1;
462, 461000, 21492.0, -32165.0, 10431.0, -7173.0, 1, 1, 1;
463, 462000, 28000.0, -28605.0, 346.0, -5870.0, 1, 1, 1;
464, 463000, 31773.0, -22194.0, -9747.0, -7487.0, 1, 1, 1;
465, 464000, 32440.0, -13640.0, -18881.0, -7069.0, 1, 1, 1;
466, 465000, 29910.0, -3742.0, -26183.0, -4453.0, 1, 1, 1;
467, 466000, 24454.0, 6537.0, -30879.0, -9641.0, 1, 1, 1;
468, 467000, 16593.0, 16196.0, -32605.0, -7783.0, 1, 1, 1;
469, 468000, 7089.0, 24238.0, -31127.0, -7569.0, 1, 1, 1;
470, 469000, -3135.0, 29939.0, -26586.0, -286.0, 1, 1, 1;
471, 470000, -13016.0, 32679.0, -19455.0, 2039.0, 1, 1, 1;
472, 471000, -21640.0, 32234.0, -10382.0, 5883.0, 1, 1, 1;
473, 472000, -28177.0, 28646.0, -301.0, 7389.0, 1, 1, 1;
474, 473000, -31962.0, 22251.0, 9813.0, 5420.0, 1, 1, 1;
475, 474000, -32611.0, 13694.0, 18954.0, 8979.0, 1, 1, 1;
476, 475000, -30074.0, 3756.0, 26271.0, 7033.0, 1, 1, 1;
477, 476000, -24609.0, -6508.0, 31014.0, 10306.0, 1, 1, 1;
478, 477000, -16742.0, -16133.0, 32693.0, 11005.0, 1, 1, 1;
479, 478000, -7223.0, -24173.0, 31186.0, 8044.0, 1, 1, 1;
480, 479000, 2989.0, -29818.0, 26660.0, 2686.0, 1, 1, 1;
481, 480000, 12860.0, -32585.0, 19492.0, 459.0, 1, 1, 1;
482, 481000, 21488.0, -32160.0, 10438.0, -8488.0, 1, 1, 1;
483, 482000, 28004.0, -28604.0, 354.0, -3456.0, 1, 1, 1;
484, 483000, 31753.0, -22203.0, -9759.0, -7052.0, 1, 1, 1;
485, 484000, 32435.0, -13655.0, -18909.0, -2829.0, 1, 1, 1;
486, 485000, 29925.0, -3723.0, -26179.0, -7415.0, 1, 1, 1;
487, 486000, 24452.0, 6534.0, -30882.0, -10843.0, 1, 1, 1;
488, 487000, 16586.0, 16185.0, -32591.0, -9086.0, 1, 1, 1;
489, 488000, 7079.0, 24251.0, -31133.0, -8512.0, 1, 1, 1;
490, 489000, -3116.0, 29944.0, -26606.0, 1067.0, 1, 1, 1;
491, 490000, -13017.0, 32704.0, -19433.0, -1832.0, 1, 1, 1;
492, 491000, -21635.0, 32224.0, -10387.0, 7699.0, 1, 1, 1;
493, 492000, -28188.0, 28638.0, -287.0, 244.0, 1, 1, 1;
494, 493000, -31960.0, 22249.0, 9805.0, 5884.0, 1, 1, 1;
495, 494000, -32609.0, 13670.0, 18953.0, 6580.0, 1, 1, 1;
496, 495000, -30045.0, 3775.0, 26257.0, 7449.0, 1, 1, 1;
497, 496000, -24607.0, -6506.0, 30987.0, 6749.0, 1, 1, 1;
498, 497000, -16742.0, -16142.0, 32693.0, 11162.0, 1, 1, 1;
499, 498000, -7210.0, -24193.0, 31182.0, 3532.0, 1, 1, 1;
500, 499000, 2987.0, -29803.0, 26637.0, 2374.0, 1, 1, 1;
501, 500000, 12893.0, -32589.0, 19497.0, -2521.0, 1, 1, 1;
502, 501000, 21504.0, -32167.0, 10436.0, -10626.0, 1, 1, 1;
503, 502000, 28011.0, -28596.0, 341.0, -1877.0, 1, 1, 1;
504, 503000, 31778.0, -22215.0, -9770.0, -4541.0, 1, 1, 1;
505, 504000, 32443.0, -13645.0, -18921.0, -2735.0, 1, 1, 1;
506, 505000, 29929.0, -3722.0, -26166.0, -9080.0, 1, 1, 1;
507, 506000, 24470.0, 6546.0, -30903.0, -8690.0, 1, 1, 1;
508, 507000, 16600.0, 16177.0, -32607.0, -11032.0, 1, 1, 1;
509, 508000, 7092.0, 24263.0, -31140.0, -6462.0, 1, 1, 1;
510, 509000, -3104.0, 29934.0, -26595.0, -4302.0, 1, 1, 1;
511, 510000, -13015.0, 32713.0, -19450.0, -1007.0, 1, 1, 1;
512, 511000, -21665.0, 32234.0, -10402.0, 6276.0, 1, 1, 1;
513, 512000, -28199.0, 28634.0, -304.0, 5119.0, 1, 1, 1;
514, 513000, -31959.0, 22247.0, 9802.0, 3608.0, 1, 1, 1;
515, 514000, -32611.0, 13670.0, 18938.0, 3899.0, 1, 1, 1;
516, 515000, -30042.0, 3769.0, 26267.0, 7192.0, 1, 1, 1;
517, 516000, -24609.0, -6503.0, 30989.0, 6294.0, 1, 1, 1;
518, 517000, -16733.0, -16149.0, 32672.0, 14481.0, 1, 1, 1;
519, 518000, -7205.0, -24205.0, 31180.0, 4764.0, 1, 1, 1;
520, 519000, 2974.0, -29817.0, 26649.0, 2545.0, 1, 1, 1;
521, 520000, 12888.0, -32580.0, 19473.0, -2570.0, 1, 1, 1;
522, 521000, 21496.0, -32159.0, 10424.0, -5969.0, 1, 1, 1;
523, 522000, 28016.0, -28596.0, 351.0, -6517.0, 1, 1, 1;
524, 523000, 31764.0, -22213.0, -9774.0, -4547.0, 1, 1, 1;
525, 524000, 32431.0, -13624.0, -18917.0, -5594.0, 1, 1, 1;
526, 525000, 29927.0, -3721.0, -26187.0, -3573.0, 1, 1, 1;
527, 526000, 24464.0, 6528.0, -30894.0, -11339.0, 1, 1, 1;
528, 527000, 16607.0, 16191.0, -32615.0, -11960.0, 1, 1, 1;
529, 528000, 7077.0, 24278.0, -31137.0, -588.0, 1, 1, 1;
530, 529000, -3133.0, 29917.0, -26604.0, -4375.0, 1, 1, 1;
531, 530000, -13014.0, 32714.0, -19444.0, -1282.0, 1, 1, 1;
532, 531000, -21656.0, 32231.0, -10397.0, 5308.0, 1, 1, 1;
533, 532000, -28197.0, 28629.0, -322.0, 7052.0, 1, 1, 1;
534, 533000, -31952.0, 22242.0, 9808.0, 3191.0, 1, 1, 1;
535, 534000, -32580.0, 13670.0, 18972.0, 6927.0, 1, 1, 1;
536, 535000, -30040.0, 3756.0, 26257.0, 6105.0, 1, 1, 1;
537, 536000, -24595.0, -6512.0, 30977.0, 13395.0, 1, 1, 1;
538, 537000, -16727.0, -16134.0, 32685.0, 7402.0, 1, 1, 1;
539, 538000, -7186.0, -24191.0, 31183.0, 5695.0, 1, 1, 1;
540, 539000, 2990.0, -29819.0, 26630.0, 154.0, 1, 1, 1;
541, 540000, 12897.0, -32579.0, 19471.0, -2314.0, 1, 1, 1;
542, 541000, 21503.0, -32168.0, 10414.0, -7293.0, 1, 1, 1;
543, 542000, 28018.0, -28599.0, 342.0, -6121.0, 1, 1, 1;
544, 543000, 31764.0, -22229.0, -9767.0, -5004.0, 1, 1, 1;
545, 544000, 32437.0, -13640.0, -18906.0, -8696.0, 1, 1, 1;
546, 545000, 29934.0, -3723.0, -26193.0, -9332.0, 1, 1, 1;
547, 546000, 24479.0, 6536.0, -30889.0, -13122.0, 1, 1, 1;
548, 547000, 16601.0, 16177.0, -32633.0, -10170.0, 1, 1, 1;
549, 548000, 7082.0, 24264.0, -31123.0, -7379.0, 1, 1, 1;
550, 549000, -3118.0, 29929.0, -26597.0, -3237.0, 1, 1, 1;
551, 550000, -13018.0, 32701.0, -19449.0, 3927.0, 1, 1, 1;
552, 551000, -21651.0, 32224.0, -10381.0, 2875.0, 1, 1, 1;
553, 552000, -28195.0, 28627.0, -289.0, 786.0, 1, 1, 1;
554, 553000, -31961.0, 22241.0, 9797.0, 3589.0, 1, 1, 1;
555, 554000, -32588.0, 13656.0, 18958.0, 4881.0, 1, 1, 1;
556, 555000, -30044.0, 3751.0, 26264.0, 4888.0, 1, 1, 1;
557, 556000, -24590.0, -6514.0, 30995.0, 12280.0, 1, 1, 1;
558, 557000, -16720.0, -16156.0, 32685.0, 10298.0, 1, 1, 1;
559, 558000, -7194.0, -24210.0, 31173.0, 9773.0, 1, 1, 1;
560, 559000, 3007.0, -29834.0, 26646.0, -4640.0, 1, 1, 1;
561, 560000, 12897.0, -32580.0, 19488.0, -1139.0, 1, 1, 1;
562, 561000, 21506.0, -32174.0, 10408.0, -6112.0, 1, 1, 1;
563, 562000, 28014.0, -28605.0, 324.0, -6246.0, 1, 1, 1;
564, 563000, 31771.0, -22223.0, -9756.0, -7907.0, 1, 1, 1;
565, 564000, 32434.0, -13615.0, -18927.0, -9361.0, 1, 1, 1;
566, 565000, 29908.0, -3706.0, -26213.0, -2481.0, 1, 1, 1;
567, 566000, 24465.0, 6549.0, -30915.0, -11642.0, 1, 1, 1;
568, 567000, 16586.0, 16179.0, -32614.0, -12760.0, 1, 1, 1;
569, 568000, 7085.0, 24255.0, -31127.0, -5672.0, 1, 1, 1;
570, 569000, -3117.0, 29926.0, -26595.0, 2159.0, 1, 1, 1;
571, 570000, -13024.0, 32699.0, -19439.0, 3440.0, 1, 1, 1;
572, 571000, -21651.0, 32234.0, -10391.0, 6567.0, 1, 1, 1;
573, 572000, -28199.0, 28630.0, -302.0, 7259.0, 1, 1, 1;
574, 573000, -31954.0, 22236.0, 9806.0, 3141.0, 1, 1, 1;
575, 574000, -32578.0, 13662.0, 18960.0, 8647.0, 1, 1, 1;
576, 575000, -30036.0, 3753.0, 26264.0, 9176.0, 1, 1, 1;
577, 576000, -24592.0, -6505.0, 30987.0, 12148.0, 1, 1, 1;
578, 577000, -16723.0, -16171.0, 32684.0, 10132.0, 1, 1, 1;
579, 578000, -7177.0, -24226.0, 31184.0, 7124.0, 1, 1, 1;
580, 579000, 3013.0, -29824.0, 26633.0, 1714.0, 1, 1, 1;
581, 580000, 12906.0, -32581.0, 19479.0, -3145.0, 1, 1, 1;
582, 581000, 21526.0, -32179.0, 10427.0, -9194.0, 1, 1, 1;
583, 582000, 28037.0, -28613.0, 334.0, -3429.0, 1, 1, 1;
584, 583000, 31785.0, -22208.0, -9758.0, -8825.0, 1, 1, 1;
585, 584000, 32452.0, -13637.0, -18933.0, -7280.0, 1, 1, 1;
586, 585000, 29911.0, -3707.0, -26193.0, -7449.0, 1, 1, 1;
587, 586000, 24458.0, 6548.0, -30900.0, -10712.0, 1, 1, 1;
588, 587000, 16588.0, 16178.0, -32626.0, -12904.0, 1, 1, 1;
589, 588000, 7087.0, 24264.0, -31130.0, -8763.0, 1, 1, 1;
590, 589000, -3129.0, 29932.0, -26596.0, 849.0, 1, 1, 1;
591, 590000, -13020.0, 32716.0, -19452.0, -2807.0, 1, 1, 1;
592, 591000, -21647.0, 32218.0, -10390.0, 5417.0, 1, 1, 1;
593, 592000, -28171.0, 28632.0, -290.0, 234.0, 1, 1, 1;
594, 593000, -31936.0, 22233.0, 9808.0, 4896.0, 1, 1, 1;
595, 594000, -32585.0, 13654.0, 18939.0, 6602.0, 1, 1, 1;
596, 595000, -30025.0, 3745.0, 26261.0, 7350.0, 1, 1, 1;
597, 596000, -24574.0, -6537.0, 30995.0, 6933.0, 1, 1, 1;
598, 597000, -16716.0, -16166.0, 32680.0, 12925.0, 1, 1, 1;
599, 598000, -7184.0, -24213.0, 31173.0, 3159.0, 1, 1, 1;
600, 599000, 3025.0, -29858.0, 26630.0, 1046.0, 1, 1, 1;
601, 600000, 12903.0, -32585.0, 19482.0, -4488.0, 1, 1, 1;
602, 601000, 21544.0, -32169.0, 10417.0, -7043.0, 1, 1, 1;
603, 602000, 28046.0, -28617.0, 315.0, -994.0, 1, 1, 1;
604, 603000, 31778.0, -22195.0, -9765.0, -5732.0, 1, 1, 1;
605, 604000, 32462.0, -13633.0, -18925.0, -6710.0, 1, 1, 1;
606, 605000, 29923.0, -3729.0, -26220.0, -8407.0, 1, 1, 1;
607, 606000, 24471.0, 6541.0, -30913.0, -9796.0, 1, 1, 1;
608, 607000, 16593.0, 16198.0, -32614.0, -11541.0, 1, 1, 1;
609, 608000, 7088.0, 24265.0, -31132.0, -9935.0, 1, 1, 1;
610, 609000, -3112.0, 29938.0, -26601.0, 1116.0, 1, 1, 1;
611, 610000, -13022.0, 32690.0, -19444.0, 2691.0, 1, 1, 1;
612, 611000, -21660.0, 32214.0, -10381.0, 9665.0, 1, 1, 1;
613, 612000, -28160.0, 28641.0, -299.0, -1014.0, 1, 1, 1;
614, 613000, -31954.0, 22234.0, 9801.0, 5594.0, 1, 1, 1;
615, 614000, -32599.0, 13667.0, 18966.0, 3095.0, 1, 1, 1;
616, 615000, -30056.0, 3747.0, 26265.0, 8119.0, 1, 1, 1;
617, 616000, -24563.0, -6521.0, 30989.0, 8403.0, 1, 1, 1;
618, 617000, -16693.0, -16153.0, 32694.0, 9942.0, 1, 1, 1;
619, 618000, -7191.0, -24191.0, 31182.0, 554.0, 1, 1, 1;
620, 619000, 3017.0, -29837.0, 26630.0, 3362.0, 1, 1, 1;
621, 620000, 12914.0, -32603.0, 19468.0, -2862.0, 1, 1, 1;
622, 621000, 21560.0, -32179.0, 10397.0, -7218.0, 1, 1, 1;
623, 622000, 28042.0, -28591.0, 325.0, -9420.0, 1, 1, 1;
624, 623000, 31791.0, -22212.0, -9782.0, -7837.0, 1, 1, 1;
625, 624000, 32447.0, -13633.0, -18925.0, -7207.0, 1, 1, 1;
626, 625000, 29926.0, -3719.0, -26203.0, -9913.0, 1, 1, 1;
627, 626000, 24469.0, 6553.0, -30910.0, -7315.0, 1, 1, 1;
628, 627000, 16610.0, 16206.0, -32610.0, -10730.0, 1, 1, 1;
629, 628000, 7076.0, 24273.0, -31122.0, -3787.0, 1, 1, 1;
630, 629000, -3129.0, 29932.0, -26582.0, -1035.0, 1, 1, 1;
631, 630000, -13006.0, 32700.0, -19446.0, -536.0, 1, 1, 1;
632, 631000, -21649.0, 32215.0, -10378.0, 8289.0, 1, 1, 1;
633, 632000, -28177.0, 28638.0, -300.0, -2373.0, 1, 1, 1;
634, 633000, -31940.0, 22250.0, 9809.0, 6112.0, 1, 1, 1;
635, 634000, -32574.0, 13649.0, 18971.0, 3183.0, 1, 1, 1;
636, 635000, -30019.0, 3741.0, 26267.0, 6930.0, 1, 1, 1;
637, 636000, -24582.0, -6525.0, 30995.0, 5303.0, 1, 1, 1;
638, 637000, -16704.0, -16185.0, 32689.0, 10214.0, 1, 1, 1;
639, 638000, -7161.0, -24219.0, 31181.0, 7742.0, 1, 1, 1;
640, 639000, 3037.0, -29839.0, 26619.0, 3249.0, 1, 1, 1;
641, 640000, 12914.0, -32592.0, 19477.0, -6078.0, 1, 1, 1;
642, 641000, 21550.0, -32157.0, 10388.0, -5932.0, 1, 1, 1;
643, 642000, 28059.0, -28608.0, 298.0, -3918.0, 1, 1, 1;
644, 643000, 31803.0, -22205.0, -9776.0, -5899.0, 1, 1, 1;
645, 644000, 32459.0, -13638.0, -18931.0, -6469.0, 1, 1, 1;
646, 645000, 29930.0, -3704.0, -26216.0, -8344.0, 1, 1, 1;
647, 646000, 24460.0, 6558.0, -30914.0, -6343.0, 1, 1, 1;
648, 647000, 16595.0, 16204.0, -32621.0, -10926.0, 1, 1, 1;
649, 648000, 7081.0, 24257.0, -31133.0, -4571.0, 1, 1, 1;
650, 649000, -3129.0, 29940.0, -26597.0, -1969.0, 1, 1, 1;
651, 650000, -13017.0, 32705.0, -19431.0, 1893.0, 1, 1, 1;
652, 651000, -21645.0, 32202.0, -10391.0, 4162.0, 1, 1, 1;
653, 652000, -28162.0, 28626.0, -274.0, 3801.0, 1, 1, 1;
654, 653000, -31952.0, 22241.0, 9811.0, 7508.0, 1, 1, 1;
655, 654000, -32573.0, 13644.0, 18967.0, 4768.0, 1, 1, 1;
656, 655000, -30023.0, 3735.0, 26276.0, 9021.0, 1, 1, 1;
657, 656000, -24561.0, -6520.0, 30990.0, 8258.0, 1, 1, 1;
658, 657000, -16684.0, -16169.0, 32674.0, 12312.0, 1, 1, 1;
659, 658000, -7167.0, -24214.0, 31174.0, 3211.0, 1, 1, 1;
660, 659000, 3027.0, -29845.0, 26619.0, 531.0, 1, 1, 1;
661, 660000, 12929.0, -32594.0, 19456.0, -3316.0, 1, 1, 1;
662, 661000, 21551.0, -32168.0, 10398.0, -7042.0, 1, 1, 1;
663, 662000, 28053.0, -28602.0, 324.0, -9137.0, 1, 1, 1;
664, 663000, 31801.0, -22202.0, -9788.0, -4989.0, 1, 1, 1;
665, 664000, 32455.0, -13622.0, -18948.0, -7176.0, 1, 1, 1;
666, 665000, 29933.0, -3726.0, -26204.0, -12459.0, 1, 1, 1;
667, 666000, 24463.0, 6550.0, -30916.0, -9185.0, 1, 1, 1;
668, 667000, 16582.0, 16195.0, -32610.0, -12014.0, 1, 1, 1;
669, 668000, 7075.0, 24260.0, -31138.0, -5361.0, 1, 1, 1;
670, 669000, -3121.0, 29935.0, -26593.0, -5740.0, 1, 1, 1;
671, 670000, -13010.0, 32682.0, -19431.0, -207.0, 1, 1, 1;
672, 671000, -21649.0, 32205.0, -10368.0, 8687.0, 1, 1, 1;
673, 672000, -28182.0, 28639.0, -302.0, -796.0, 1, 1, 1;
674, 673000, -31915.0, 22218.0, 9815.0, 6418.0, 1, 1, 1;
675, 674000, -32569.0, 13642.0, 18961.0, 6057.0, 1, 1, 1;
676, 675000, -30026.0, 3737.0, 26272.0, 9242.0, 1, 1, 1;
677, 676000, -24570.0, -6543.0, 30990.0, 5832.0, 1, 1, 1;
678, 677000, -16689.0, -16169.0, 32687.0, 10415.0, 1, 1, 1;
679, 678000, -7172.0, -24208.0, 31167.0, 2880.0, 1, 1, 1;
680, 679000, 3045.0, -29867.0, 26609.0, 3463.0, 1, 1, 1;
681, 680000, 12924.0, -32607.0, 19465.0, -3269.0, 1, 1, 1;
682, 681000, 21567.0, -32170.0, 10394.0, -4675.0, 1, 1, 1;
683, 682000, 28047.0, -28601.0, 314.0, -9896.0, 1, 1, 1;
684, 683000, 31796.0, -22195.0, -9790.0, -5474.0, 1, 1, 1;
685, 684000, 32458.0, -13621.0, -18921.0, -3130.0, 1, 1, 1;
686, 685000, 29939.0, -3697.0, -26218.0, -11425.0, 1, 1, 1;
687, 686000, 24474.0, 6564.0, -30928.0, -9035.0, 1, 1, 1;
688, 687000, 16601.0, 16207.0, -32608.0, -11056.0, 1, 1, 1;
689, 688000, 7083.0, 24266.0, -31127.0, -7003.0, 1, 1, 1;
690, 689000, -3124.0, 29949.0, -26606.0, -2458.0, 1, 1, 1;
691, 690000, -13008.0, 32668.0, -19433.0, -801.0, 1, 1, 1;
692, 691000, -21638.0, 32199.0, -10378.0, 5693.0, 1, 1, 1;
693, 692000, -28164.0, 28636.0, -283.0, -721.0, 1, 1, 1;
694, 693000, -31930.0, 22223.0, 9807.0, 4611.0, 1, 1, 1;
695, 694000, -32545.0, 13653.0, 18954.0, 935.0, 1, 1, 1;
696, 695000, -30018.0, 3729.0, 26260.0, 8103.0, 1, 1, 1;
697, 696000, -24563.0, -6539.0, 30995.0, 5580.0, 1, 1, 1;
698, 697000, -16684.0, -16166.0, 32671.0, 11305.0, 1, 1, 1;
699, 698000, -7162.0, -24223.0, 31155.0, 4468.0, 1, 1, 1;
700, 699000, 3021.0, -29872.0, 26617.0, 2523.0, 1, 1, 1;
701, 700000, 12924.0, -32582.0, 19459.0, -4179.0, 1, 1, 1;
702, 701000, 21551.0, -32178.0, 10396.0, -4967.0, 1, 1, 1;
703, 702000, 28075.0, -28601.0, 310.0, -6644.0, 1, 1, 1;
